Latitude,Longitude,leg_heure,code_leg,speed,course
50.436996399999998,0.845936300000000,23035_09_49_00,"23035",0.366,354.891
50.437873099999997,0.850389800000000,23035_09_50_00,"23035",1.240,296.578
50.438726600000003,0.854861200000000,23035_09_51_00,"23035",1.897,331.564
50.440444300000003,0.863755000000000,23035_09_53_00,"23035",2.259,38.977
50.441297900000002,0.868257600000000,23035_09_54_00,"23035",2.245,298.567
50.442149600000000,0.872777600000000,23035_09_55_00,"23035",2.362,143.633
50.443028900000002,0.877283500000000,23035_09_56_00,"23035",0.428,192.999
50.443914700000001,0.881817100000000,23035_09_57_00,"23035",0.145,303.383
50.444749199999997,0.886326700000000,23035_09_58_00,"23035",2.673,295.434
50.445626900000001,0.890868500000000,23035_09_59_00,"23035",1.292,294.831
50.448245900000003,0.904453800000000,23036_10_02_00,"23036",2.970,252.812
50.450001800000003,0.913493800000000,23036_10_04_00,"23036",0.345,153.628
50.450873500000000,0.918093000000000,23036_10_05_00,"23036",2.948,100.807
50.452630999999997,0.927033400000000,23036_10_07_00,"23036",2.690,104.677
50.454365600000003,0.936084500000000,23036_10_09_00,"23036",1.258,117.820
50.456103200000001,0.945036500000000,23036_10_11_00,"23036",0.506,176.843
50.463965199999997,0.985368500000000,23036_10_20_00,"23036",0.896,113.171
50.474131700000001,1.012762800000000,23037_10_27_00,"23037",1.731,168.879
50.480098800000000,1.023357400000000,23037_10_30_00,"23037",0.706,101.891
50.501898699999998,1.061558300000000,23038_10_41_00,"23038",1.905,266.370
50.513630900000003,1.082076400000000,23038_10_47_00,"23038",2.505,167.393
50.521083400000002,1.095052400000000,23038_10_51_00,"23038",0.294,51.276
50.558513400000002,1.154456100000000,23039_11_12_00,"23039",1.857,233.248
50.565890400000001,1.164899000000000,23039_11_16_00,"23039",0.701,245.931
50.567595300000001,1.167767300000000,23039_11_17_00,"23039",0.013,326.727
50.569209899999997,1.170762000000000,23039_11_18_00,"23039",2.747,49.509
50.574036300000003,1.179695800000000,23039_11_21_00,"23039",2.169,301.882
50.575642500000001,1.182684900000000,23039_11_22_00,"23039",1.417,57.677
50.577247999999997,1.185690900000000,23039_11_23_00,"23039",2.933,3.383
50.578860400000003,1.188671800000000,23039_11_24_00,"23039",0.500,125.152
50.580455999999998,1.191692300000000,23039_11_25_00,"23039",2.602,206.600
50.582008299999998,1.194648700000000,23039_11_26_00,"23039",1.259,200.022
50.583591699999999,1.197602300000000,23039_11_27_00,"23039",1.359,47.229
50.585169700000002,1.200579400000000,23039_11_28_00,"23039",0.964,30.645
50.586731700000001,1.203527900000000,23039_11_29_00,"23039",0.142,24.314
50.588267199999997,1.206492700000000,23039_11_30_00,"23039",0.499,187.469
50.589772500000002,1.209314600000000,23039_11_31_00,"23039",1.902,99.432
50.591267199999997,1.212133700000000,23039_11_32_00,"23039",2.989,352.071
50.592722899999998,1.214920000000000,23039_11_33_00,"23039",0.420,179.655
50.594197800000003,1.217644200000000,23039_11_34_00,"23039",1.591,333.411
50.595684800000001,1.220438900000000,23039_11_35_00,"23039",0.846,18.388
50.597189899999996,1.223239000000000,23039_11_36_00,"23039",1.891,213.989
50.600184300000002,1.228792400000000,23039_11_38_00,"23039",0.384,18.448
50.603166799999997,1.234353400000000,23039_11_40_00,"23039",0.800,352.162
50.623784100000002,1.272223500000000,23039_11_54_00,"23039",0.365,249.948
50.628151799999998,1.280158900000000,23039_11_57_00,"23039",0.333,65.052
50.631030699999997,1.285469100000000,23039_11_59_00,"23039",0.156,185.194
50.632467599999998,1.288115900000000,23039_12_00_00,"23039",2.373,329.709
50.633918399999999,1.290792100000000,23039_12_01_00,"23039",0.676,29.693
50.636809300000003,1.296229100000000,23039_12_03_00,"23039",0.304,211.317
50.641099500000003,1.304382500000000,23039_12_06_00,"23039",0.026,302.516
50.642496299999998,1.307072600000000,23039_12_07_00,"23039",2.555,43.307
50.646721399999997,1.315142500000000,23039_12_10_00,"23039",1.131,249.208
50.649535499999999,1.320498200000000,23039_12_12_00,"23039",2.159,55.228
50.650926300000002,1.323128000000000,23039_12_13_00,"23039",0.014,22.006
50.655166600000001,1.331059100000000,23039_12_16_00,"23039",0.968,335.857
50.660930399999998,1.341483400000000,23039_12_20_00,"23039",2.332,356.549
50.662367199999998,1.344119500000000,23039_12_21_00,"23039",0.781,216.054
50.663755500000001,1.346641800000000,23039_12_22_00,"23039",0.873,7.132
50.665106600000001,1.349113900000000,23039_12_23_00,"23039",0.048,233.773
50.669001399999999,1.356302300000000,23039_12_26_00,"23039",1.014,93.583
50.671517500000000,1.360902100000000,23039_12_28_00,"23039",1.261,123.141
50.676131099999999,1.370072700000000,23039_12_32_00,"23039",1.708,246.696
50.677224899999999,1.372363700000000,23039_12_33_00,"23039",0.915,279.778
50.680447399999998,1.379199800000000,23040_12_36_00,"23040",1.543,33.778
50.681511399999998,1.381489800000000,23040_12_37_00,"23040",2.622,59.625
50.682579300000000,1.383696200000000,23040_12_38_00,"23040",1.017,25.977
50.684597400000001,1.388012400000000,23040_12_40_00,"23040",0.683,287.563
50.687285899999999,1.393807000000000,23040_12_43_00,"23040",2.166,117.350
50.717749499999996,1.535020600000000,23041_07_41_00,"23041",2.380,259.618
50.715235700000001,1.532551200000000,23041_07_42_00,"23041",1.538,136.499
50.712744499999999,1.530028000000000,23041_07_43_00,"23041",2.166,224.932
50.710281299999998,1.527571800000000,23041_07_44_00,"23041",1.374,138.742
50.707852400000000,1.525154600000000,23041_07_45_00,"23041",2.005,168.439
50.705455000000001,1.522746100000000,23041_07_46_00,"23041",1.479,343.204
50.700573100000000,1.518292300000000,23041_07_48_00,"23041",0.243,1.532
50.698136300000002,1.516059100000000,23041_07_49_00,"23041",2.613,234.530
50.695691900000000,1.513739800000000,23041_07_50_00,"23041",1.463,231.352
50.693192600000003,1.511487500000000,23041_07_51_00,"23041",2.158,263.312
50.690681900000001,1.509247900000000,23041_07_52_00,"23041",0.096,277.245
50.688149000000003,1.507030300000000,23041_07_53_00,"23041",2.396,50.293
50.685608400000000,1.504821000000000,23041_07_54_00,"23041",0.659,22.201
50.683058899999999,1.502655300000000,23041_07_55_00,"23041",0.400,226.499
50.680524499999997,1.500493100000000,23041_07_56_00,"23041",1.124,45.852
50.675420799999998,1.496265800000000,23041_07_58_00,"23041",2.731,286.336
50.672916299999997,1.494106900000000,23041_07_59_00,"23041",2.339,281.847
50.667946899999997,1.489975500000000,23041_08_01_00,"23041",2.407,116.829
50.665460099999997,1.487894000000000,23041_08_02_00,"23041",2.876,79.402
50.662940100000000,1.485720600000000,23041_08_03_00,"23041",1.083,341.283
50.652417499999999,1.478129200000000,23041_08_07_00,"23041",0.268,175.881
50.649663199999999,1.476516200000000,23041_08_08_00,"23041",1.802,155.529
50.621697599999997,1.462934600000000,23043_08_18_00,"23043",2.619,168.879
50.618918999999998,1.461700200000000,23043_08_19_00,"23043",2.946,97.030
50.616142400000001,1.460448100000000,23043_08_20_00,"23043",2.599,253.755
50.607824800000003,1.456801200000000,23043_08_23_00,"23043",2.787,88.655
50.602494600000000,1.454518200000000,23043_08_25_00,"23043",0.942,135.303
50.592030600000001,1.449899500000000,23043_08_29_00,"23043",0.895,40.191
50.573360299999997,1.441809500000000,23043_08_36_00,"23043",2.805,237.246
50.570757499999999,1.440711700000000,23043_08_37_00,"23043",2.836,183.261
50.568167899999999,1.439593900000000,23043_08_38_00,"23043",0.954,273.384
50.560512500000002,1.436208900000000,23043_08_41_00,"23043",0.928,22.795
50.555405899999997,1.434026700000000,23043_08_43_00,"23043",0.027,117.336
50.552834699999998,1.432926800000000,23043_08_44_00,"23043",1.077,258.733
50.550230599999999,1.431771100000000,23043_08_45_00,"23043",1.228,126.734
50.547611000000003,1.430618300000000,23043_08_46_00,"23043",2.873,170.148
50.544971799999999,1.429521900000000,23043_08_47_00,"23043",2.268,167.638
50.539763299999997,1.427234900000000,23043_08_49_00,"23043",2.384,203.766
50.537378799999999,1.426196500000000,23043_08_50_00,"23043",1.466,115.575
50.534061600000001,1.426875800000000,23045_09_39_00,"23045",1.388,217.047
50.525373000000002,1.431606900000000,23045_09_43_00,"23045",2.184,237.881
50.523002699999999,1.432891200000000,23045_09_44_00,"23045",1.073,166.142
50.520587100000000,1.434179200000000,23045_09_45_00,"23045",0.244,119.792
50.518154099999997,1.435500400000000,23045_09_46_00,"23045",2.494,6.410
50.505955399999998,1.442507800000000,23045_09_51_00,"23045",2.216,175.714
50.503449699999997,1.443574900000000,23045_09_52_00,"23045",0.338,96.617
50.500967600000003,1.444642500000000,23045_09_53_00,"23045",2.479,64.278
50.493556900000002,1.447687400000000,23045_09_56_00,"23045",2.407,309.306
50.455994300000000,1.425964400000000,23047_11_12_00,"23047",1.083,184.362
50.436220300000002,1.391723600000000,23047_11_25_00,"23047",2.202,63.219
50.429701700000003,1.380856800000000,23047_11_29_00,"23047",0.163,147.913
50.424617300000001,1.372518400000000,23047_11_32_00,"23047",2.659,3.153
50.422924199999997,1.369740000000000,23047_11_33_00,"23047",0.633,100.308
50.421253000000000,1.367012300000000,23047_11_34_00,"23047",2.299,302.108
50.419559999999997,1.364256200000000,23047_11_35_00,"23047",2.150,73.887
50.417833399999999,1.361464700000000,23047_11_36_00,"23047",0.388,348.527
50.414459800000003,1.355973400000000,23047_11_38_00,"23047",2.813,326.565
50.411109400000001,1.350426500000000,23047_11_40_00,"23047",0.655,115.912
50.409417300000001,1.347636000000000,23047_11_41_00,"23047",0.754,248.546
50.407702999999998,1.344786900000000,23047_11_42_00,"23047",2.255,285.546
50.405975499999997,1.341971300000000,23047_11_43_00,"23047",1.090,237.997
50.400822900000001,1.333498100000000,23047_11_46_00,"23047",2.266,234.508
50.399086300000000,1.330615500000000,23047_11_47_00,"23047",0.544,44.770
50.397340800000002,1.327760800000000,23047_11_48_00,"23047",2.771,305.419
50.393765600000002,1.321959200000000,23047_11_50_00,"23047",0.550,109.266
50.390208999999999,1.316180600000000,23047_11_52_00,"23047",2.618,4.956
50.386704000000002,1.310507700000000,23047_11_54_00,"23047",1.914,254.609
50.384952800000001,1.307676700000000,23047_11_55_00,"23047",0.554,175.917
50.383171900000001,1.304812500000000,23047_11_56_00,"23047",2.557,321.431
50.379612199999997,1.299082500000000,23047_11_58_00,"23047",0.415,305.080
50.375920200000003,1.293226300000000,23047_12_00_00,"23047",1.935,192.473
50.374068299999998,1.290311200000000,23047_12_01_00,"23047",2.037,242.890
50.372265800000001,1.287406500000000,23047_12_02_00,"23047",1.817,172.039
50.370458499999998,1.284531200000000,23047_12_03_00,"23047",2.830,147.095
50.365023399999998,1.275984200000000,23047_12_06_00,"23047",1.146,2.719
50.363214599999999,1.273111900000000,23047_12_07_00,"23047",2.816,274.251
50.354271199999999,1.258960800000000,23047_12_12_00,"23047",0.492,89.426
50.352482100000003,1.256096900000000,23047_12_13_00,"23047",0.191,274.209
50.350684100000002,1.253257400000000,23047_12_14_00,"23047",2.583,134.105
50.348783300000001,1.250514600000000,23047_12_15_00,"23047",2.974,106.732
50.344883500000002,1.245336300000000,23047_12_17_00,"23047",2.483,55.482
50.339079099999999,1.237486800000000,23047_12_20_00,"23047",2.129,316.689
50.337125200000003,1.234843500000000,23047_12_21_00,"23047",0.413,48.211
50.333253700000000,1.229591500000000,23047_12_23_00,"23047",1.626,337.909
50.329426599999998,1.224363200000000,23047_12_25_00,"23047",2.642,162.227
50.323596899999998,1.216485000000000,23047_12_28_00,"23047",0.360,75.123
50.321249299999998,1.215902100000000,23049_14_38_00,"23049",2.911,206.481
50.320477799999999,1.213903700000000,23049_14_39_00,"23049",0.402,267.894
50.319662700000002,1.212058500000000,23049_14_40_00,"23049",0.838,158.435
50.292646800000000,1.149022000000000,23049_15_06_00,"23049",1.579,128.167
50.277819200000003,1.114343000000000,23049_15_15_00,"23049",0.956,5.929
50.257695400000003,1.067305700000000,23049_15_27_00,"23049",2.485,137.946
50.256016199999998,1.063320200000000,23049_15_28_00,"23049",1.214,39.989
50.244183000000000,1.035655700000000,23049_15_35_00,"23049",0.958,344.259
50.240842499999999,1.027886500000000,23049_15_37_00,"23049",1.791,51.403
50.227408099999998,0.996461400000000,23049_15_45_00,"23049",1.678,271.507
50.085833299999997,0.699096300000000,23052_08_59_00,"23052",2.823,179.935
50.083085500000003,0.698236700000000,23052_09_01_00,"23052",2.883,137.872
50.079624400000000,0.696855700000000,23052_09_03_00,"23052",0.113,74.546
50.076035699999998,0.694078100000000,23052_09_05_00,"23052",2.282,312.090
50.072232399999997,0.691235500000000,23052_09_07_00,"23052",2.700,205.346
50.070232500000003,0.689946500000000,23052_09_08_00,"23052",0.082,157.758
50.066220500000000,0.687273700000000,23052_09_10_00,"23052",2.769,171.244
50.064200399999997,0.685982800000000,23052_09_11_00,"23052",0.252,321.338
50.062204100000002,0.684722400000000,23052_09_12_00,"23052",1.673,152.010
50.056228699999998,0.680902400000000,23052_09_15_00,"23052",0.978,332.176
50.052160399999998,0.678279300000000,23052_09_17_00,"23052",1.004,196.517
50.050130699999997,0.676994600000000,23052_09_18_00,"23052",0.296,165.554
50.048107899999998,0.675651300000000,23052_09_19_00,"23052",0.132,288.220
50.046018099999998,0.674324600000000,23052_09_20_00,"23052",2.871,175.129
50.041835200000001,0.671650200000000,23052_09_22_00,"23052",0.073,68.781
50.039716800000001,0.670324300000000,23052_09_23_00,"23052",0.021,88.089
50.037602100000001,0.668963400000000,23052_09_24_00,"23052",1.860,46.611
50.033310299999997,0.666269700000000,23052_09_26_00,"23052",2.041,58.830
50.029062600000003,0.663602700000000,23052_09_28_00,"23052",2.000,345.062
50.012501999999998,0.653184600000000,23052_09_36_00,"23052",0.379,56.744
50.008245000000002,0.650539000000000,23052_09_38_00,"23052",1.558,146.881
49.991239600000000,0.639717100000000,23052_09_46_00,"23052",1.602,206.222
49.986899600000001,0.637065800000000,23052_09_48_00,"23052",2.591,172.940
49.984737400000000,0.635694900000000,23052_09_49_00,"23052",2.347,325.718
49.980386000000003,0.632929400000000,23052_09_51_00,"23052",0.716,89.184
49.951173799999999,0.588858900000000,23054_10_42_00,"23054",1.103,91.514
49.950209399999999,0.585372900000000,23054_10_43_00,"23054",2.277,314.886
49.947260100000001,0.575082500000000,23054_10_46_00,"23054",0.682,28.577
49.946322600000002,0.571696200000000,23054_10_47_00,"23054",1.356,78.658
49.944382900000001,0.564898600000000,23054_10_49_00,"23054",2.704,167.364
49.932476000000001,0.522850300000000,23054_11_01_00,"23054",0.016,27.505
49.931452399999998,0.519282800000000,23054_11_02_00,"23054",0.225,245.712
49.924228900000003,0.493759700000000,23055_11_09_00,"23055",2.884,166.814
49.921081999999998,0.482651800000000,23055_11_12_00,"23055",2.726,163.443
49.918978299999999,0.475247400000000,23055_11_14_00,"23055",0.184,223.712
49.913706500000004,0.456529600000000,23055_11_19_00,"23055",1.830,176.143
49.912637199999999,0.452847700000000,23055_11_20_00,"23055",2.560,170.200
49.911597800000003,0.449202000000000,23055_11_21_00,"23055",1.178,265.101
49.909492299999997,0.441752400000000,23055_11_23_00,"23055",0.722,176.638
49.906280000000002,0.430466300000000,23056_11_26_00,"23056",0.567,323.080
49.900969900000000,0.411622100000000,23056_11_31_00,"23056",2.801,153.462
49.889548300000001,0.371257700000000,23056_11_42_00,"23056",1.348,112.281
49.880130200000004,0.337941400000000,23056_11_51_00,"23056",1.184,357.087
49.868310700000002,0.296268300000000,23056_12_02_00,"23056",2.122,109.278
49.862771400000000,0.276825700000000,23056_12_07_00,"23056",2.281,135.562
49.856255500000003,0.253874100000000,23056_12_13_00,"23056",1.578,164.091
49.855170000000001,0.250015300000000,23056_12_14_00,"23056",2.737,346.973
49.816092699999999,0.136835600000000,23058_13_56_00,"23058",0.425,333.208
49.814005299999998,0.138808600000000,23058_13_57_00,"23058",0.751,98.852
49.794842099999997,0.161157700000000,23058_14_06_00,"23058",2.801,127.281
49.792852600000003,0.163973800000000,23058_14_07_00,"23058",1.265,302.091
49.790877899999998,0.166803000000000,23058_14_08_00,"23058",1.790,227.014
